rented_at,season,weather,holiday,working_day,temp,feels_like,humidity,windspeed,casual,registered,rentals
2012-01-06T16:00,winter,clear,False,True,0.52,0.5,0.27,0.28,35,259,294
2012-01-06T17:00,winter,clear,False,True,0.46,0.45,0.36,0.22,20,456,476
2012-01-06T18:00,winter,clear,False,True,0.5,0.48,0.29,0.25,28,391,419
2012-01-06T19:00,winter,clear,False,True,0.46,0.45,0.33,0.28,11,261,272
2012-01-06T20:00,winter,clear,False,True,0.42,0.42,0.41,0.19,14,163,177
2012-01-06T21:00,winter,clear,False,True,0.4,0.41,0.43,0.22,17,137,154
2012-01-06T22:00,winter,clear,False,True,0.36,0.35,0.5,0.19,12,123,135
2012-01-06T23:00,winter,clear,False,True,0.36,0.38,0.5,0.0,13,88,101
2012-01-07T00:00,winter,clear,False,False,0.36,0.35,0.5,0.16,2,77,79
2012-01-07T01:00,winter,clear,False,False,0.38,0.39,0.46,0.16,6,56,62
2012-01-07T02:00,winter,clear,False,False,0.36,0.36,0.5,0.1,2,36,38
2012-01-07T03:00,winter,clear,False,False,0.32,0.33,0.57,0.1,1,19,20
2012-01-07T04:00,winter,clear,False,False,0.32,0.33,0.57,0.09,1,9,10
2012-01-07T05:00,winter,clear,False,False,0.26,0.27,0.75,0.1,2,7,9
2012-01-07T06:00,winter,clear,False,False,0.26,0.27,0.75,0.1,0,7,7
2012-01-07T07:00,winter,clear,False,False,0.22,0.23,0.87,0.19,0,20,20
2012-01-07T08:00,winter,clear,False,False,0.24,0.26,0.75,0.1,0,64,64
2012-01-07T09:00,winter,clear,False,False,0.22,0.23,0.8,0.13,14,116,130
2012-01-07T10:00,winter,clear,False,False,0.28,0.3,0.75,0.09,43,160,203
2012-01-07T11:00,winter,clear,False,False,0.34,0.32,0.57,0.22,74,250,324
2012-01-07T12:00,winter,clear,False,False,0.4,0.41,0.43,0.22,100,276,376
2012-01-07T13:00,winter,clear,False,False,0.44,0.44,0.44,0.19,149,296,445
2012-01-07T14:00,winter,clear,False,False,0.5,0.48,0.42,0.28,156,356,512
2012-01-07T15:00,winter,clear,False,False,0.58,0.55,0.37,0.3,132,317,449
2012-01-07T16:00,winter,mist,False,False,0.56,0.53,0.37,0.28,133,268,401
2012-01-07T17:00,winter,mist,False,False,0.54,0.52,0.43,0.13,87,235,322
2012-01-07T18:00,winter,clear,False,False,0.54,0.52,0.45,0.13,49,248,297
2012-01-07T19:00,winter,clear,False,False,0.52,0.5,0.42,0.1,44,171,215
2012-01-07T20:00,winter,clear,False,False,0.5,0.48,0.39,0.25,21,149,170
2012-01-07T21:00,winter,clear,False,False,0.44,0.44,0.44,0.22,22,118,140
2012-01-07T22:00,winter,clear,False,False,0.44,0.44,0.38,0.25,16,93,109
2012-01-07T23:00,winter,clear,False,False,0.42,0.42,0.38,0.22,16,103,119
2012-01-08T00:00,winter,clear,False,False,0.38,0.39,0.4,0.28,14,77,91
2012-01-08T01:00,winter,clear,False,False,0.34,0.33,0.42,0.19,10,62,72
2012-01-08T02:00,winter,clear,False,False,0.36,0.33,0.37,0.28,10,57,67
2012-01-08T03:00,winter,clear,False,False,0.34,0.33,0.42,0.13,6,26,32
2012-01-08T04:00,winter,clear,False,False,0.32,0.3,0.49,0.25,2,4,6
2012-01-08T05:00,winter,mist,False,False,0.32,0.33,0.49,0.1,0,2,2
2012-01-08T06:00,winter,mist,False,False,0.3,0.33,0.52,0.0,0,2,2
2012-01-08T07:00,winter,mist,False,False,0.3,0.33,0.52,0.0,1,23,24
2012-01-08T08:00,winter,clear,False,False,0.3,0.3,0.52,0.13,4,53,57
2012-01-08T09:00,winter,clear,False,False,0.32,0.33,0.53,0.13,23,102,125
2012-01-08T10:00,winter,clear,False,False,0.34,0.33,0.49,0.16,27,181,208
2012-01-08T11:00,winter,clear,False,False,0.36,0.35,0.46,0.22,55,201,256
2012-01-08T12:00,winter,clear,False,False,0.38,0.39,0.43,0.22,78,273,351
2012-01-08T13:00,winter,clear,False,False,0.4,0.41,0.37,0.3,77,266,343
2012-01-08T14:00,winter,clear,False,False,0.4,0.41,0.4,0.19,75,253,328
2012-01-08T15:00,winter,clear,False,False,0.4,0.41,0.37,0.28,89,241,330
2012-01-08T16:00,winter,clear,False,False,0.4,0.41,0.37,0.3,58,256,314
2012-01-08T17:00,winter,clear,False,False,0.38,0.39,0.4,0.22,22,197,219
2012-01-08T18:00,winter,clear,False,False,0.34,0.32,0.46,0.22,19,162,181
2012-01-08T19:00,winter,clear,False,False,0.32,0.32,0.49,0.19,8,104,112
2012-01-08T20:00,winter,clear,False,False,0.3,0.3,0.52,0.16,7,119,126
2012-01-08T21:00,winter,clear,False,False,0.28,0.27,0.56,0.22,10,81,91
2012-01-08T22:00,winter,clear,False,False,0.26,0.27,0.6,0.1,4,54,58
2012-01-08T23:00,winter,clear,False,False,0.26,0.24,0.56,0.25,0,30,30
2012-01-09T00:00,winter,clear,False,True,0.24,0.23,0.6,0.22,3,12,15
2012-01-09T01:00,winter,clear,False,True,0.24,0.24,0.6,0.13,1,4,5
2012-01-09T02:00,winter,clear,False,True,0.24,0.24,0.56,0.13,2,3,5
2012-01-09T03:00,winter,clear,False,True,0.24,0.24,0.52,0.16,0,3,3
2012-01-09T04:00,winter,clear,False,True,0.22,0.24,0.64,0.1,0,4,4
2012-01-09T05:00,winter,mist,False,True,0.2,0.23,0.64,0.09,0,21,21
2012-01-09T06:00,winter,mist,False,True,0.22,0.23,0.6,0.13,3,85,88
2012-01-09T07:00,winter,mist,False,True,0.22,0.24,0.6,0.1,1,239,240
2012-01-09T08:00,winter,mist,False,True,0.22,0.26,0.55,0.09,13,407,420
2012-01-09T09:00,winter,mist,False,True,0.22,0.27,0.64,0.0,9,188,197
2012-01-09T10:00,winter,clear,False,True,0.24,0.29,0.6,0.0,13,95,108
2012-01-09T11:00,winter,mist,False,True,0.26,0.29,0.56,0.09,6,82,88
2012-01-09T12:00,winter,mist,False,True,0.26,0.27,0.56,0.1,10,93,103
2012-01-09T13:00,winter,mist,False,True,0.26,0.27,0.56,0.1,3,77,80
2012-01-09T14:00,winter,light rain,False,True,0.22,0.23,0.75,0.16,5,45,50
2012-01-09T15:00,winter,light rain,False,True,0.22,0.23,0.75,0.16,5,64,69
2012-01-09T16:00,winter,light rain,False,True,0.22,0.26,0.87,0.09,3,46,49
2012-01-09T17:00,winter,light rain,False,True,0.22,0.27,0.87,0.0,5,147,152
2012-01-09T18:00,winter,heavy rain,False,True,0.2,0.23,0.86,0.09,6,158,164
2012-01-09T19:00,winter,light rain,False,True,0.2,0.23,0.93,0.09,3,187,190
2012-01-09T20:00,winter,mist,False,True,0.2,0.23,0.86,0.09,5,127,132
2012-01-09T21:00,winter,mist,False,True,0.2,0.26,0.93,0.0,1,78,79
2012-01-09T22:00,winter,mist,False,True,0.2,0.23,0.92,0.1,8,54,62
2012-01-09T23:00,winter,mist,False,True,0.22,0.24,0.87,0.1,1,51,52
2012-01-10T00:00,winter,mist,False,True,0.22,0.24,0.87,0.1,0,14,14
2012-01-10T01:00,winter,mist,False,True,0.22,0.24,0.93,0.1,2,3,5
2012-01-10T02:00,winter,mist,False,True,0.22,0.23,0.87,0.16,2,2,4
2012-01-10T04:00,winter,mist,False,True,0.2,0.21,0.86,0.16,0,4,4
2012-01-10T05:00,winter,clear,False,True,0.4,0.41,0.47,0.22,0,23,23
2012-01-10T06:00,winter,mist,False,True,0.18,0.18,0.93,0.19,0,79,79
2012-01-10T07:00,winter,mist,False,True,0.18,0.2,0.93,0.16,3,219,222
2012-01-10T08:00,winter,mist,False,True,0.18,0.2,0.93,0.16,6,465,471
2012-01-10T09:00,winter,mist,False,True,0.18,0.2,0.93,0.16,11,184,195
2012-01-10T10:00,winter,mist,False,True,0.18,0.2,0.93,0.16,3,80,83
2012-01-10T11:00,winter,clear,False,True,0.42,0.42,0.38,0.3,8,93,101
2012-01-10T12:00,winter,clear,False,True,0.42,0.42,0.38,0.3,13,127,140
2012-01-10T13:00,winter,clear,False,True,0.42,0.42,0.38,0.3,15,163,178
2012-01-10T14:00,winter,clear,False,True,0.42,0.42,0.38,0.3,10,96,106
2012-01-10T15:00,winter,clear,False,True,0.42,0.42,0.38,0.3,17,119,136
2012-01-10T16:00,winter,clear,False,True,0.42,0.42,0.38,0.36,15,225,240
2012-01-10T17:00,winter,clear,False,True,0.42,0.42,0.38,0.25,14,446,460
2012-01-10T18:00,winter,clear,False,True,0.4,0.41,0.4,0.1,13,372,385
2012-01-10T19:00,winter,clear,False,True,0.38,0.39,0.46,0.1,11,270,281
2012-01-10T20:00,winter,clear,False,True,0.34,0.35,0.53,0.1,10,190,200
2012-01-10T21:00,winter,clear,False,True,0.32,0.33,0.66,0.09,7,109,116
2012-01-10T22:00,winter,clear,False,True,0.3,0.3,0.7,0.09,10,104,114
2012-01-10T23:00,winter,clear,False,True,0.26,0.27,0.81,0.1,3,38,41
2012-01-11T00:00,winter,clear,False,True,0.26,0.3,0.81,0.0,2,26,28
2012-01-11T01:00,winter,clear,False,True,0.24,0.26,0.87,0.09,1,6,7
2012-01-11T02:00,winter,clear,False,True,0.2,0.21,0.85,0.16,0,5,5
2012-01-11T03:00,winter,clear,False,True,0.22,0.27,0.8,0.0,0,4,4
2012-01-11T04:00,winter,clear,False,True,0.2,0.21,0.8,0.13,0,2,2
2012-01-11T05:00,winter,clear,False,True,0.2,0.21,0.8,0.13,0,22,22
2012-01-11T06:00,winter,clear,False,True,0.2,0.21,0.86,0.13,2,72,74
2012-01-11T07:00,winter,clear,False,True,0.2,0.21,0.8,0.13,9,247,256
2012-01-11T08:00,winter,clear,False,True,0.2,0.23,0.82,0.1,11,488,499
2012-01-11T09:00,winter,mist,False,True,0.2,0.21,0.86,0.13,7,218,225
2012-01-11T10:00,winter,mist,False,True,0.24,0.24,0.87,0.13,13,84,97
2012-01-11T11:00,winter,mist,False,True,0.26,0.29,0.87,0.09,9,90,99
2012-01-11T12:00,winter,light rain,False,True,0.3,0.33,0.81,0.0,4,51,55
2012-01-11T13:00,winter,light rain,False,True,0.32,0.35,0.76,0.0,8,57,65
2012-01-11T14:00,winter,light rain,False,True,0.32,0.33,0.81,0.1,3,70,73
2012-01-11T15:00,winter,mist,False,True,0.34,0.35,0.87,0.09,6,73,79
2012-01-11T16:00,winter,mist,False,True,0.34,0.32,0.87,0.25,6,112,118
2012-01-11T17:00,winter,light rain,False,True,0.34,0.32,0.87,0.22,6,128,134
2012-01-11T18:00,winter,light rain,False,True,0.34,0.33,0.87,0.19,2,96,98
2012-01-11T19:00,winter,light rain,False,True,0.32,0.3,0.93,0.22,1,92,93
2012-01-11T20:00,winter,light rain,False,True,0.32,0.32,0.93,0.16,2,55,57
2012-01-11T21:00,winter,light rain,False,True,0.34,0.32,0.87,0.22,0,29,29
2012-01-11T22:00,winter,light rain,False,True,0.34,0.33,0.87,0.19,0,49,49
2012-01-11T23:00,winter,light rain,False,True,0.34,0.32,0.87,0.22,0,9,9
2012-01-12T00:00,winter,light rain,False,True,0.34,0.33,0.93,0.19,0,3,3
2012-01-12T01:00,winter,light rain,False,True,0.36,0.35,0.93,0.19,0,3,3
2012-01-12T02:00,winter,light rain,False,True,0.36,0.35,0.93,0.25,1,1,2
2012-01-12T03:00,winter,light rain,False,True,0.36,0.35,0.93,0.25,0,3,3
2012-01-12T04:00,winter,light rain,False,True,0.36,0.35,0.93,0.19,0,2,2
2012-01-12T05:00,winter,light rain,False,True,0.34,0.35,0.93,0.09,0,16,16
2012-01-12T06:00,winter,light rain,False,True,0.36,0.35,0.93,0.13,1,88,89
2012-01-12T07:00,winter,mist,False,True,0.34,0.32,0.87,0.28,2,218,220
2012-01-12T08:00,winter,clear,False,True,0.32,0.32,0.81,0.19,11,497,508
2012-01-12T09:00,winter,clear,False,True,0.32,0.33,0.81,0.1,10,220,230
2012-01-12T10:00,winter,clear,False,True,0.34,0.35,0.81,0.1,6,84,90
2012-01-12T11:00,winter,mist,False,True,0.34,0.35,0.81,0.1,18,101,119
2012-01-12T12:00,winter,mist,False,True,0.34,0.35,0.81,0.1,14,130,144
2012-01-12T13:00,winter,clear,False,True,0.42,0.42,0.77,0.16,13,170,183
2012-01-12T14:00,winter,clear,False,True,0.42,0.42,0.77,0.16,24,132,156
2012-01-12T15:00,winter,clear,False,True,0.44,0.44,0.72,0.13,32,156,188
2012-01-12T16:00,winter,clear,False,True,0.46,0.45,0.67,0.19,33,248,281
2012-01-12T17:00,winter,clear,False,True,0.46,0.45,0.63,0.16,23,472,495
2012-01-12T18:00,winter,clear,False,True,0.44,0.44,0.67,0.19,22,399,421
2012-01-12T19:00,winter,mist,False,True,0.42,0.42,0.71,0.16,17,313,330
2012-01-12T20:00,winter,mist,False,True,0.42,0.42,0.71,0.19,11,229,240
2012-01-12T21:00,winter,clear,False,True,0.44,0.44,0.67,0.13,12,162,174
2012-01-12T22:00,winter,clear,False,True,0.38,0.39,0.76,0.3,12,121,133
2012-01-12T23:00,winter,clear,False,True,0.4,0.41,0.76,0.33,7,60,67
2012-01-13T00:00,winter,mist,False,True,0.4,0.41,0.71,0.28,4,38,42
2012-01-13T01:00,winter,mist,False,True,0.38,0.39,0.76,0.3,0,12,12
2012-01-13T02:00,winter,clear,False,True,0.4,0.41,0.76,0.36,1,13,14
2012-01-13T03:00,winter,clear,False,True,0.36,0.33,0.87,0.25,3,4,7
2012-01-13T04:00,winter,light rain,False,True,0.32,0.29,0.7,0.49,1,2,3
2012-01-13T05:00,winter,mist,False,True,0.3,0.24,0.7,0.55,0,21,21
2012-01-13T06:00,winter,mist,False,True,0.26,0.26,0.75,0.22,2,71,73
2012-01-13T07:00,winter,clear,False,True,0.26,0.26,0.6,0.22,3,174,177
2012-01-13T08:00,winter,clear,False,True,0.24,0.21,0.52,0.36,11,408,419
2012-01-13T09:00,winter,clear,False,True,0.22,0.2,0.47,0.39,10,204,214
2012-01-13T10:00,winter,clear,False,True,0.24,0.2,0.44,0.45,2,101,103
2012-01-13T11:00,winter,clear,False,True,0.24,0.18,0.38,0.61,12,102,114
2012-01-13T12:00,winter,clear,False,True,0.24,0.2,0.38,0.49,14,140,154
2012-01-13T13:00,winter,clear,False,True,0.26,0.21,0.33,0.52,14,140,154
2012-01-13T14:00,winter,clear,False,True,0.26,0.21,0.33,0.55,10,119,129
2012-01-13T15:00,winter,clear,False,True,0.26,0.21,0.33,0.58,15,123,138
2012-01-13T16:00,winter,clear,False,True,0.28,0.24,0.3,0.46,18,215,233
2012-01-13T17:00,winter,clear,False,True,0.28,0.24,0.33,0.42,15,317,332
2012-01-13T18:00,winter,clear,False,True,0.26,0.23,0.38,0.3,7,294,301
2012-01-13T19:00,winter,clear,False,True,0.26,0.24,0.38,0.28,7,199,206
2012-01-13T20:00,winter,clear,False,True,0.24,0.24,0.41,0.16,6,130,136
2012-01-13T21:00,winter,clear,False,True,0.24,0.21,0.41,0.28,7,95,102
2012-01-13T22:00,winter,clear,False,True,0.2,0.18,0.47,0.33,7,58,65
2012-01-13T23:00,winter,clear,False,True,0.18,0.18,0.47,0.19,5,60,65
2012-01-14T00:00,winter,clear,False,False,0.16,0.18,0.47,0.1,2,42,44
2012-01-14T01:00,winter,clear,False,False,0.16,0.15,0.47,0.19,6,44,50
2012-01-14T02:00,winter,clear,False,False,0.16,0.17,0.47,0.16,6,32,38
2012-01-14T03:00,winter,clear,False,False,0.14,0.17,0.54,0.1,6,14,20
2012-01-14T04:00,winter,clear,False,False,0.14,0.15,0.5,0.13,0,3,3
2012-01-14T05:00,winter,clear,False,False,0.14,0.15,0.5,0.13,0,4,4
2012-01-14T06:00,winter,clear,False,False,0.14,0.15,0.5,0.0,0,5,5
2012-01-14T07:00,winter,clear,False,False,0.14,0.15,0.5,0.13,0,24,24
2012-01-14T08:00,winter,clear,False,False,0.12,0.15,0.54,0.1,3,89,92
2012-01-14T09:00,winter,clear,False,False,0.14,0.17,0.5,0.1,3,78,81
2012-01-14T10:00,winter,clear,False,False,0.16,0.23,0.47,0.0,14,135,149
2012-01-14T11:00,winter,clear,False,False,0.2,0.2,0.4,0.19,28,150,178
2012-01-14T12:00,winter,clear,False,False,0.22,0.21,0.41,0.25,30,189,219
2012-01-14T13:00,winter,clear,False,False,0.22,0.21,0.44,0.28,38,182,220
2012-01-14T14:00,winter,clear,False,False,0.24,0.21,0.41,0.3,52,179,231
2012-01-14T15:00,winter,clear,False,False,0.24,0.21,0.38,0.3,49,177,226
2012-01-14T16:00,winter,clear,False,False,0.24,0.23,0.38,0.22,28,178,206
2012-01-14T17:00,winter,clear,False,False,0.24,0.23,0.41,0.25,15,129,144
2012-01-14T18:00,winter,clear,False,False,0.22,0.23,0.41,0.19,21,122,143
2012-01-14T19:00,winter,clear,False,False,0.2,0.2,0.47,0.22,12,90,102
2012-01-14T20:00,winter,clear,False,False,0.2,0.2,0.44,0.25,8,95,103
2012-01-14T21:00,winter,clear,False,False,0.18,0.17,0.43,0.25,3,66,69
2012-01-14T22:00,winter,clear,False,False,0.16,0.14,0.47,0.36,4,62,66
2012-01-14T23:00,winter,clear,False,False,0.16,0.15,0.47,0.22,5,71,76
2012-01-15T00:00,winter,clear,False,False,0.16,0.14,0.47,0.33,9,50,59
2012-01-15T01:00,winter,mist,False,False,0.16,0.14,0.47,0.3,2,40,42
2012-01-15T02:00,winter,mist,False,False,0.16,0.14,0.47,0.28,5,38,43
2012-01-15T03:00,winter,mist,False,False,0.16,0.14,0.48,0.39,1,24,25
2012-01-15T04:00,winter,mist,False,False,0.16,0.14,0.47,0.39,1,5,6
2012-01-15T05:00,winter,mist,False,False,0.16,0.14,0.47,0.33,0,5,5
2012-01-15T06:00,winter,mist,False,False,0.14,0.12,0.5,0.28,1,7,8
2012-01-15T07:00,winter,clear,False,False,0.12,0.12,0.54,0.28,3,14,17
2012-01-15T08:00,winter,clear,False,False,0.12,0.12,0.54,0.22,2,34,36
2012-01-15T09:00,winter,clear,False,False,0.12,0.14,0.54,0.19,10,80,90
2012-01-15T10:00,winter,clear,False,False,0.14,0.12,0.54,0.28,11,115,126
2012-01-15T11:00,winter,clear,False,False,0.16,0.15,0.47,0.22,21,144,165
2012-01-15T12:00,winter,clear,False,False,0.18,0.17,0.4,0.3,42,192,234
2012-01-15T13:00,winter,clear,False,False,0.2,0.18,0.34,0.28,40,184,224
2012-01-15T14:00,winter,clear,False,False,0.2,0.18,0.32,0.36,25,163,188
2012-01-15T15:00,winter,clear,False,False,0.22,0.23,0.27,0.19,33,173,206
2012-01-15T16:00,winter,clear,False,False,0.22,0.21,0.29,0.3,31,174,205
2012-01-15T17:00,winter,clear,False,False,0.22,0.21,0.25,0.25,15,131,146
2012-01-15T18:00,winter,clear,False,False,0.18,0.18,0.29,0.22,7,113,120
2012-01-15T19:00,winter,clear,False,False,0.16,0.17,0.37,0.16,9,101,110
2012-01-15T20:00,winter,clear,False,False,0.16,0.18,0.37,0.1,10,85,95
2012-01-15T21:00,winter,clear,False,False,0.16,0.17,0.4,0.16,1,71,72
2012-01-15T22:00,winter,clear,False,False,0.18,0.21,0.37,0.09,2,58,60
2012-01-15T23:00,winter,clear,False,False,0.16,0.2,0.43,0.09,3,26,29
2012-01-16T00:00,winter,clear,True,False,0.14,0.15,0.46,0.13,2,23,25
2012-01-16T01:00,winter,clear,True,False,0.14,0.17,0.43,0.1,2,18,20
2012-01-16T02:00,winter,clear,True,False,0.14,0.21,0.46,0.0,3,14,17
2012-01-16T03:00,winter,clear,True,False,0.12,0.2,0.5,0.0,0,3,3
2012-01-16T04:00,winter,clear,True,False,0.12,0.15,0.58,0.1,2,6,8
2012-01-16T05:00,winter,clear,True,False,0.12,0.17,0.54,0.09,1,5,6
2012-01-16T06:00,winter,clear,True,False,0.1,0.14,0.54,0.09,0,13,13
2012-01-16T07:00,winter,clear,True,False,0.1,0.14,0.54,0.1,5,28,33
2012-01-16T08:00,winter,clear,True,False,0.1,0.12,0.58,0.16,3,75,78
2012-01-16T09:00,winter,clear,True,False,0.1,0.12,0.58,0.16,7,89,96
2012-01-16T10:00,winter,mist,True,False,0.14,0.14,0.59,0.19,19,107,126
2012-01-16T11:00,winter,clear,True,False,0.16,0.15,0.59,0.25,21,158,179
2012-01-16T12:00,winter,clear,True,False,0.2,0.18,0.55,0.33,20,165,185
2012-01-16T13:00,winter,mist,True,False,0.24,0.2,0.41,0.42,26,202,228
2012-01-16T14:00,winter,clear,True,False,0.24,0.21,0.44,0.39,23,158,181
2012-01-16T15:00,winter,clear,True,False,0.26,0.21,0.44,0.45,17,175,192
2012-01-16T16:00,winter,clear,True,False,0.26,0.23,0.44,0.36,22,158,180
2012-01-16T17:00,winter,clear,True,False,0.26,0.23,0.48,0.33,19,174,193
2012-01-16T18:00,winter,clear,True,False,0.26,0.23,0.52,0.33,6,175,181
2012-01-16T19:00,winter,clear,True,False,0.26,0.24,0.56,0.28,10,134,144
2012-01-16T20:00,winter,clear,True,False,0.26,0.24,0.6,0.28,2,88,90
2012-01-16T21:00,winter,clear,True,False,0.28,0.26,0.52,0.33,3,46,49
2012-01-16T22:00,winter,mist,True,False,0.3,0.27,0.49,0.36,4,39,43
2012-01-16T23:00,winter,light rain,True,False,0.26,0.23,0.7,0.3,0,28,28
2012-01-17T00:00,winter,mist,False,True,0.26,0.23,0.7,0.33,0,12,12
2012-01-17T01:00,winter,mist,False,True,0.28,0.26,0.65,0.36,0,2,2
2012-01-17T02:00,winter,light rain,False,True,0.28,0.27,0.75,0.25,0,12,12
2012-01-17T04:00,winter,light rain,False,True,0.32,0.3,0.66,0.33,0,2,2
2012-01-17T05:00,winter,light rain,False,True,0.32,0.3,0.66,0.33,0,13,13
2012-01-17T06:00,winter,light rain,False,True,0.3,0.29,0.75,0.25,0,57,57
2012-01-17T07:00,winter,light rain,False,True,0.3,0.29,0.81,0.22,5,121,126
2012-01-17T08:00,winter,light rain,False,True,0.3,0.29,0.81,0.28,3,90,93
2012-01-17T09:00,winter,light rain,False,True,0.32,0.3,0.81,0.25,7,61,68
2012-01-17T10:00,winter,light rain,False,True,0.3,0.29,0.87,0.25,1,61,62
2012-01-17T11:00,winter,mist,False,True,0.34,0.35,0.87,0.1,2,73,75
2012-01-17T12:00,winter,mist,False,True,0.32,0.3,0.87,0.28,3,83,86
2012-01-17T13:00,winter,mist,False,True,0.38,0.39,0.76,0.33,8,95,103
2012-01-17T14:00,winter,clear,False,True,0.44,0.44,0.62,0.49,12,120,132
2012-01-17T15:00,winter,clear,False,True,0.44,0.44,0.62,0.49,6,123,129
2012-01-17T16:00,winter,clear,False,True,0.46,0.45,0.63,0.55,14,205,219
2012-01-17T17:00,winter,clear,False,True,0.46,0.45,0.63,0.45,20,442,462
2012-01-17T18:00,winter,clear,False,True,0.46,0.45,0.63,0.45,12,451,463
2012-01-17T19:00,winter,clear,False,True,0.46,0.45,0.63,0.42,11,297,308
2012-01-17T20:00,winter,clear,False,True,0.46,0.45,0.63,0.36,11,169,180
2012-01-17T21:00,winter,clear,False,True,0.46,0.45,0.67,0.46,6,174,180
2012-01-17T22:00,winter,clear,False,True,0.46,0.45,0.72,0.39,5,85,90
2012-01-17T23:00,winter,clear,False,True,0.46,0.45,0.72,0.39,1,60,61
2012-01-18T00:00,winter,mist,False,True,0.46,0.45,0.77,0.33,3,14,17
2012-01-18T01:00,winter,mist,False,True,0.46,0.45,0.77,0.33,0,10,10
2012-01-18T02:00,winter,mist,False,True,0.44,0.44,0.51,0.49,1,1,2
2012-01-18T03:00,winter,mist,False,True,0.44,0.44,0.51,0.49,1,3,4
2012-01-18T04:00,winter,clear,False,True,0.34,0.29,0.46,0.52,0,1,1
2012-01-18T05:00,winter,clear,False,True,0.34,0.29,0.46,0.52,0,29,29
2012-01-18T06:00,winter,clear,False,True,0.34,0.29,0.36,0.52,0,88,88
2012-01-18T07:00,winter,clear,False,True,0.32,0.29,0.42,0.36,1,262,263
2012-01-18T08:00,winter,clear,False,True,0.3,0.27,0.52,0.42,15,474,489
2012-01-18T09:00,winter,clear,False,True,0.28,0.26,0.52,0.33,6,196,202
2012-01-18T10:00,winter,clear,False,True,0.3,0.27,0.42,0.46,5,88,93
2012-01-18T11:00,winter,clear,False,True,0.3,0.27,0.42,0.39,4,110,114
2012-01-18T12:00,winter,clear,False,True,0.3,0.26,0.39,0.49,6,155,161
2012-01-18T13:00,winter,clear,False,True,0.3,0.27,0.42,0.46,6,124,130
2012-01-18T14:00,winter,clear,False,True,0.3,0.27,0.33,0.39,7,98,105
2012-01-18T15:00,winter,clear,False,True,0.3,0.26,0.33,0.52,8,122,130
2012-01-18T16:00,winter,clear,False,True,0.28,0.23,0.3,0.52,13,163,176
2012-01-18T17:00,winter,clear,False,True,0.26,0.21,0.33,0.45,8,338,346
2012-01-18T18:00,winter,clear,False,True,0.24,0.21,0.32,0.36,8,347,355
2012-01-18T19:00,winter,clear,False,True,0.22,0.2,0.37,0.39,5,251,256
2012-01-18T20:00,winter,clear,False,True,0.22,0.21,0.37,0.25,1,164,165
2012-01-18T21:00,winter,clear,False,True,0.2,0.17,0.4,0.42,5,119,124
2012-01-18T22:00,winter,clear,False,True,0.18,0.17,0.47,0.25,4,74,78
2012-01-18T23:00,winter,clear,False,True,0.16,0.14,0.47,0.3,2,36,38
2012-01-19T00:00,winter,clear,False,True,0.14,0.14,0.5,0.19,0,16,16
2012-01-19T01:00,winter,clear,False,True,0.14,0.15,0.5,0.16,0,5,5
2012-01-19T02:00,winter,clear,False,True,0.14,0.15,0.5,0.13,0,3,3
2012-01-19T03:00,winter,clear,False,True,0.12,0.15,0.54,0.1,0,4,4
2012-01-19T04:00,winter,clear,False,True,0.12,0.15,0.54,0.1,0,1,1
2012-01-19T05:00,winter,clear,False,True,0.12,0.12,0.55,0.25,0,19,19
2012-01-19T06:00,winter,clear,False,True,0.12,0.14,0.54,0.16,0,86,86
2012-01-19T07:00,winter,clear,False,True,0.12,0.17,0.54,0.09,2,204,206
2012-01-19T08:00,winter,clear,False,True,0.12,0.15,0.54,0.1,9,414,423
2012-01-19T09:00,winter,clear,False,True,0.12,0.2,0.54,0.0,6,204,210
2012-01-19T10:00,winter,clear,False,True,0.14,0.21,0.59,0.0,10,98,108
2012-01-19T11:00,winter,clear,False,True,0.16,0.17,0.55,0.16,6,93,99
2012-01-19T12:00,winter,clear,False,True,0.2,0.2,0.51,0.19,5,106,111
2012-01-19T13:00,winter,clear,False,True,0.22,0.21,0.47,0.28,6,118,124
2012-01-19T14:00,winter,clear,False,True,0.24,0.23,0.44,0.19,15,104,119
2012-01-19T15:00,winter,clear,False,True,0.26,0.23,0.44,0.3,9,118,127
2012-01-19T16:00,winter,clear,False,True,0.26,0.23,0.41,0.33,8,185,193
2012-01-19T17:00,winter,mist,False,True,0.26,0.23,0.44,0.33,21,364,385
2012-01-19T18:00,winter,mist,False,True,0.26,0.23,0.44,0.33,16,345,361
2012-01-19T19:00,winter,mist,False,True,0.26,0.23,0.48,0.3,5,229,234
2012-01-19T20:00,winter,clear,False,True,0.26,0.21,0.52,0.45,7,184,191
2012-01-19T21:00,winter,clear,False,True,0.26,0.23,0.44,0.36,4,117,121
2012-01-19T22:00,winter,mist,False,True,0.26,0.23,0.44,0.42,0,90,90
2012-01-19T23:00,winter,clear,False,True,0.26,0.23,0.48,0.33,1,55,56
2012-01-20T00:00,winter,mist,False,True,0.26,0.23,0.48,0.3,3,24,27
2012-01-20T01:00,winter,clear,False,True,0.26,0.27,0.48,0.13,0,15,15
2012-01-20T02:00,winter,clear,False,True,0.26,0.27,0.48,0.13,0,11,11
2012-01-20T03:00,winter,clear,False,True,0.24,0.26,0.52,0.1,0,4,4
2012-01-20T04:00,winter,clear,False,True,0.22,0.24,0.6,0.1,0,3,3
